algorithm,numbins,numitems,bitsperitem,instance_id,diff,runtime
complete-greedy,4,40,8,2,0.0,1.229104300000472
complete-greedy,4,40,8,3,0.0,0.010536100000535953
complete-greedy,4,40,8,4,1.0,0.008870699999533826
complete-greedy,4,40,8,5,1.0,0.0064884999992500525
complete-greedy,4,40,8,6,1.0,0.00239049999981944
complete-greedy,4,40,8,7,0.0,0.34925230000044394
complete-greedy,4,40,8,8,1.0,0.0066532000000734115
complete-greedy,4,40,8,9,0.0,0.8734430999993492
complete-greedy,4,45,8,0,1.0,0.08354640000106883
complete-greedy,4,45,8,1,1.0,0.2554990999997244
complete-greedy,4,45,8,2,1.0,0.003501999999571126
complete-greedy,4,45,8,3,1.0,0.004152699999394827
complete-greedy,4,45,8,4,1.0,0.003808900000876747
complete-greedy,4,45,8,5,1.0,0.048054200000478886
complete-greedy,4,45,8,6,0.0,0.008408800000324845
complete-greedy,4,45,8,7,1.0,0.004440200000317418
complete-greedy,4,45,8,8,0.0,0.10745870000027935
complete-greedy,4,45,8,9,1.0,0.8026155999996263
complete-greedy,4,50,8,0,1.0,0.030508399999234825
complete-greedy,4,50,8,1,1.0,0.006388099998730468
complete-greedy,4,50,8,2,0.0,0.01542179999887594
complete-greedy,4,50,8,3,1.0,0.034319399999731104
complete-greedy,4,50,8,4,1.0,0.018454200000633136
complete-greedy,4,50,8,5,0.0,0.03362320000087493
complete-greedy,4,50,8,6,1.0,0.0042102000006707385
complete-greedy,4,50,8,7,1.0,0.015628799999831244
complete-greedy,4,50,8,8,1.0,0.0069590999992215075
complete-greedy,4,50,8,9,1.0,0.012676600001213956
complete-greedy,4,60,8,0,1.0,0.005431400000816211
complete-greedy,4,60,8,1,1.0,0.01731149999977788
complete-greedy,4,60,8,2,1.0,0.02389210000001185
complete-greedy,4,60,8,3,1.0,0.006517100000564824
complete-greedy,4,60,8,4,0.0,0.04698330000064743
complete-greedy,4,60,8,5,1.0,0.12095849999968777
complete-greedy,4,60,8,6,0.0,0.010101699999722769
complete-greedy,4,60,8,7,1.0,0.013794600001347135
complete-greedy,4,60,8,8,1.0,0.02891499999896041
complete-greedy,4,60,8,9,0.0,0.03128640000068117
complete-greedy,4,70,8,0,0.0,0.005532300001505064
complete-greedy,4,70,8,1,1.0,0.1012866999990365
complete-greedy,4,70,8,2,1.0,0.00864229999933741
complete-greedy,4,70,8,3,0.0,0.017673100001047715
complete-greedy,4,70,8,4,1.0,0.006261399999857531
complete-greedy,4,70,8,5,0.0,0.013738200001171208
complete-greedy,4,70,8,6,1.0,0.007130899999538087
complete-greedy,4,70,8,7,1.0,0.01024669999969774
complete-greedy,4,70,8,8,1.0,0.02963369999997667
complete-greedy,4,70,8,9,1.0,0.006088699999963865
complete-greedy,4,80,8,0,1.0,0.012446799999452196
complete-greedy,4,80,8,1,0.0,0.034521899999163
complete-greedy,4,80,8,2,1.0,0.012688199998592609
complete-greedy,4,80,8,3,1.0,0.008598300000812742
complete-greedy,4,80,8,4,1.0,0.006264699999519507
complete-greedy,4,80,8,5,1.0,0.005713399999876856
complete-greedy,4,80,8,6,1.0,0.005458899999212008
complete-greedy,4,80,8,7,1.0,0.009846899998592562
complete-greedy,4,80,8,8,1.0,0.02010109999901033
complete-greedy,4,80,8,9,1.0,0.021547000000282424
complete-greedy,4,90,8,0,1.0,0.005897500001083245
complete-greedy,4,90,8,1,1.0,0.015530800001215539
complete-greedy,4,90,8,2,1.0,0.0077134000002843095
complete-greedy,4,90,8,3,1.0,0.008474500000374974
complete-greedy,4,90,8,4,1.0,0.011942999999519088
complete-greedy,4,90,8,5,1.0,0.012027599999782979
complete-greedy,4,90,8,6,1.0,0.006824399999459274
complete-greedy,4,90,8,7,1.0,0.01481430000058026
complete-greedy,4,90,8,8,1.0,0.008332000001246342
complete-greedy,4,90,8,9,1.0,0.009669299999586656
complete-greedy,4,100,8,0,0.0,0.011368299999958253
complete-greedy,4,100,8,1,0.0,0.02319589999933669
complete-greedy,4,100,8,2,1.0,0.009459900000365451
complete-greedy,4,100,8,3,0.0,0.012036600001010811
complete-greedy,4,100,8,4,0.0,0.009384299999510404
complete-greedy,4,100,8,5,1.0,0.015016999999716063
complete-greedy,4,100,8,6,0.0,0.006711300000461051
complete-greedy,4,100,8,7,1.0,0.00939719999951194
complete-greedy,4,100,8,8,1.0,0.009478699999817763
complete-greedy,4,100,8,9,1.0,0.009829100001297775
complete-greedy,5,10,8,0,98.0,0.004682100001446088
complete-greedy,5,10,8,1,45.0,0.0030953999994380865
complete-greedy,5,10,8,2,56.0,0.01537810000081663
complete-greedy,5,10,8,3,87.0,0.00945519999913813
complete-greedy,5,10,8,4,44.0,0.008510200001182966
complete-greedy,5,10,8,5,42.0,0.018384299999524956
complete-greedy,5,10,8,6,82.0,0.0121675000009418
complete-greedy,5,10,8,7,46.0,0.005171599999812315
complete-greedy,5,10,8,8,109.0,0.002884700001231977
complete-greedy,5,10,8,9,24.0,0.0062217000013333745
complete-greedy,5,10,10,0,98.0,0.0035439000002952525
complete-greedy,5,10,10,1,194.0,0.004892900000413647
complete-greedy,5,10,10,2,155.0,0.005501399999047862
complete-greedy,5,10,10,3,47.0,0.003139099999316386
complete-greedy,5,10,10,4,196.0,0.005596000000878121
complete-greedy,5,10,10,5,120.0,0.0035344000007171417
complete-greedy,5,10,10,6,126.0,0.004733900001156144
complete-greedy,5,10,10,7,304.0,0.003972599999542581
complete-greedy,5,10,10,8,309.0,0.003090800000791205
complete-greedy,5,10,10,9,160.0,0.0036604000015358906
complete-greedy,5,10,12,0,1527.0,0.00747139999839419
complete-greedy,5,10,12,1,119.0,0.00330740000026708
complete-greedy,5,10,12,2,1055.0,0.0034047000008285977
complete-greedy,5,10,12,3,761.0,0.0028875000007246854
complete-greedy,5,10,12,4,1586.0,0.003233600000385195
complete-greedy,5,10,12,5,1004.0,0.01092650000100548
complete-greedy,5,10,12,6,2354.0,0.008487900000545778
complete-greedy,5,10,12,7,1383.0,0.003920099999959348
complete-greedy,5,10,12,8,1204.0,0.003083500001594075
complete-greedy,5,10,12,9,862.0,0.0029008000001340406
complete-greedy,5,10,16,0,8079.0,0.0039092999995773425
complete-greedy,5,10,16,1,14590.0,0.0029398000006040093
complete-greedy,5,10,16,2,19710.0,0.007684799998969538
complete-greedy,5,10,16,3,7294.0,0.00407190000078117
complete-greedy,5,10,16,4,22012.0,0.0028240000010555377
complete-greedy,5,10,16,5,8833.0,0.0038006999984645518
complete-greedy,5,10,16,6,12124.0,0.006608600000618026
complete-greedy,5,10,16,7,24147.0,0.008502399999997579
complete-greedy,5,10,16,8,13212.0,0.002741500000411179
complete-greedy,5,10,16,9,7544.0,0.0032476999986101873
complete-greedy,5,12,8,0,53.0,0.003584799998861854
complete-greedy,5,12,8,1,39.0,0.01904389999981504
complete-greedy,5,12,8,2,15.0,0.005151700001079007
complete-greedy,5,12,8,3,23.0,0.06558240000049409
complete-greedy,5,12,8,4,8.0,0.006458800000473275
complete-greedy,5,12,8,5,25.0,0.004829199999221601
complete-greedy,5,12,8,6,19.0,0.007869999999456923
complete-greedy,5,12,8,7,32.0,0.010349599999244674
complete-greedy,5,12,8,8,16.0,0.02211910000005446
complete-greedy,5,12,8,9,33.0,0.0858736999998655
complete-greedy,5,12,10,0,39.0,0.007136100000934675
complete-greedy,5,12,10,1,89.0,0.006412800001271535
complete-greedy,5,12,10,2,87.0,0.010608800001136842
complete-greedy,5,12,10,3,68.0,0.009531800000331714
complete-greedy,5,12,10,4,83.0,0.00689060000149766
complete-greedy,5,12,10,5,82.0,0.0383365000016056
complete-greedy,5,12,10,6,59.0,0.0244899000008445
complete-greedy,5,12,10,7,69.0,0.007216900001367321
complete-greedy,5,12,10,8,73.0,0.004730700000436627
complete-greedy,5,12,10,9,27.0,0.013809400001264294
complete-greedy,5,12,12,0,103.0,0.005752299999585375
complete-greedy,5,12,12,1,588.0,0.017059199999494012
complete-greedy,5,12,12,2,179.0,0.01088770000023942
complete-greedy,5,12,12,3,919.0,0.2551251000004413
complete-greedy,5,12,12,4,673.0,0.006574300001375377
complete-greedy,5,12,12,5,312.0,0.007937100001072395
complete-greedy,5,12,12,6,163.0,0.007627900000443333
complete-greedy,5,12,12,7,1220.0,0.012424500000633998
complete-greedy,5,12,12,8,190.0,0.009577799999533454
complete-greedy,5,12,12,9,134.0,0.032412999998996384
complete-greedy,5,12,16,0,8994.0,0.021936500001174863
complete-greedy,5,12,16,1,5214.0,0.009411400000317371
complete-greedy,5,12,16,2,2525.0,0.039194099999804166
complete-greedy,5,12,16,3,4523.0,0.041858399999910034
complete-greedy,5,12,16,4,4318.0,0.00547050000022864
complete-greedy,5,12,16,5,6874.0,0.010289499999998952
complete-greedy,5,12,16,6,6127.0,0.009756399998877896
complete-greedy,5,12,16,7,4977.0,0.009100400000534137
complete-greedy,5,12,16,8,23191.0,0.008358200000657234
complete-greedy,5,12,16,9,5529.0,0.004509400001552422
complete-greedy,5,14,8,0,10.0,0.021198399999775575
complete-greedy,5,14,8,1,6.0,0.01063860000067507
complete-greedy,5,14,8,2,15.0,0.01976009999998496
complete-greedy,5,14,8,3,8.0,0.0728341999983968
complete-greedy,5,14,8,4,33.0,0.04361280000011902
complete-greedy,5,14,8,5,10.0,0.13573929999984102
complete-greedy,5,14,8,6,7.0,0.06056410000019241
complete-greedy,5,14,8,7,11.0,0.17782289999922796
complete-greedy,5,14,8,8,8.0,0.010174499999266118
complete-greedy,5,14,8,9,4.0,0.018637299999682
complete-greedy,5,14,10,0,32.0,0.014713700000356766
complete-greedy,5,14,10,1,28.0,0.014606700000513229
complete-greedy,5,14,10,2,56.0,0.00775670000075479
complete-greedy,5,14,10,3,35.0,0.19930899999963003
complete-greedy,5,14,10,4,39.0,0.06001699999978882
complete-greedy,5,14,10,5,50.0,0.01665119999961462
complete-greedy,5,14,10,6,23.0,0.05652869999903487
complete-greedy,5,14,10,7,124.0,0.043756700000813
complete-greedy,5,14,10,8,203.0,0.009031300000060583
complete-greedy,5,14,10,9,31.0,0.08239739999953599
complete-greedy,5,14,12,0,46.0,0.014840699999695062
complete-greedy,5,14,12,1,109.0,0.6342390000008891
complete-greedy,5,14,12,2,65.0,0.020232299999406678
complete-greedy,5,14,12,3,192.0,0.09121799999957148
complete-greedy,5,14,12,4,138.0,0.01789449999887438
complete-greedy,5,14,12,5,100.0,0.33655890000045474
complete-greedy,5,14,12,6,1457.0,0.006773000000976026
complete-greedy,5,14,12,7,178.0,0.011648599998807185
complete-greedy,5,14,12,8,96.0,0.016408299999966403
complete-greedy,5,14,12,9,55.0,0.03549639999982901
complete-greedy,5,14,16,0,2456.0,0.007920399999420624
complete-greedy,5,14,16,1,2514.0,0.027532699999937904
complete-greedy,5,14,16,2,2301.0,0.009447000000363914
complete-greedy,5,14,16,3,2645.0,0.6645618999991711
complete-greedy,5,14,16,4,1271.0,0.07850790000156849
complete-greedy,5,14,16,5,19648.0,0.008363799999642652
complete-greedy,5,14,16,6,1515.0,0.007334600000831415
complete-greedy,5,14,16,7,2068.0,0.013144099999408354
complete-greedy,5,14,16,8,1502.0,0.011969799999860697
complete-greedy,5,14,16,9,3718.0,0.05716489999940677
complete-greedy,5,16,8,0,4.0,0.2954727999986062
complete-greedy,5,16,8,1,12.0,0.07871660000091651
complete-greedy,5,16,8,2,7.0,0.0189950999993016
complete-greedy,5,16,8,3,2.0,0.40097079999941343
complete-greedy,5,16,8,4,6.0,0.18472939999992377
complete-greedy,5,16,8,5,5.0,1.3060746000010113
complete-greedy,5,16,8,6,9.0,0.030992100000730716
complete-greedy,5,16,8,7,5.0,0.655711399998836
complete-greedy,5,16,8,8,5.0,2.747257699998954
complete-greedy,5,16,8,9,4.0,0.1402130999995279
complete-greedy,5,16,10,0,23.0,0.4905951999990066
complete-greedy,5,16,10,1,24.0,0.4524724000002607
complete-greedy,5,16,10,2,6.0,0.06194270000014512
complete-greedy,5,16,10,3,34.0,0.45702669999991485
complete-greedy,5,16,10,4,27.0,0.2225479999997333
complete-greedy,5,16,10,5,35.0,0.047635899998567766
complete-greedy,5,16,10,6,32.0,0.10914000000047963
complete-greedy,5,16,10,7,20.0,0.3201960999995208
complete-greedy,5,16,10,8,21.0,0.04884429999947315
complete-greedy,5,16,10,9,14.0,0.71239659999992
complete-greedy,5,16,12,0,140.0,0.7010694000000512
complete-greedy,5,16,12,1,38.0,0.3185477999995783
complete-greedy,5,16,12,2,86.0,0.1149820999999065
complete-greedy,5,16,12,3,90.0,1.0007122000006348
complete-greedy,5,16,12,4,86.0,0.028736700000081328
complete-greedy,5,16,12,5,44.0,0.020441200000277604
complete-greedy,5,16,12,6,93.0,0.6994178000004467
complete-greedy,5,16,12,7,12.0,0.1340877000002365
complete-greedy,5,16,12,8,72.0,0.3839410000000498
complete-greedy,5,16,12,9,65.0,0.3671235000001616
complete-greedy,5,16,16,0,970.0,0.22737930000039341
complete-greedy,5,16,16,1,534.0,0.10188889999881212
complete-greedy,5,16,16,2,379.0,0.708830499999749
complete-greedy,5,16,16,3,444.0,0.2883084000004601
complete-greedy,5,16,16,4,1259.0,0.13915909999923315
complete-greedy,5,16,16,5,775.0,0.7138458000008541
complete-greedy,5,16,16,6,407.0,0.2785245000013674
complete-greedy,5,16,16,7,1126.0,0.11177200000020093
complete-greedy,5,16,16,8,931.0,0.5793591999990895
complete-greedy,5,16,16,9,6674.0,0.009753199999977369
complete-greedy,5,18,8,0,1.0,1.6933566999996401
complete-greedy,5,18,8,1,2.0,1.9434627999999066
complete-greedy,5,18,8,2,3.0,1.3572005999994872
complete-greedy,5,18,8,3,1.0,0.6056614999997691
complete-greedy,5,18,8,4,2.0,0.2246618999997736
complete-greedy,5,18,8,5,3.0,1.3419513999997434
complete-greedy,5,18,8,6,2.0,0.20895630000086385
complete-greedy,5,18,8,7,3.0,2.0436588000011398
complete-greedy,5,18,8,8,3.0,1.6746387999992294
complete-greedy,5,18,8,9,8.0,0.5803985000002285
complete-greedy,5,18,10,0,7.0,0.2694131999996898
complete-greedy,5,18,10,1,10.0,5.564434199999596
complete-greedy,5,18,10,2,8.0,1.8449806999997236
complete-greedy,5,18,10,3,6.0,6.498323699999673
complete-greedy,5,18,10,4,5.0,0.21583860000100685
complete-greedy,5,18,10,5,8.0,7.710835900001257
complete-greedy,5,18,10,6,7.0,0.3974354999991192
complete-greedy,5,18,10,7,8.0,0.2986925000004703
complete-greedy,5,18,10,8,2.0,2.482370300000184
complete-greedy,5,18,10,9,7.0,1.7787162999993598
complete-greedy,5,18,12,0,23.0,0.5057311999989906
complete-greedy,5,18,12,1,26.0,0.09075040000061563
complete-greedy,5,18,12,2,54.0,0.24307660000158648
complete-greedy,5,18,12,3,44.0,1.8609257000007347
complete-greedy,5,18,12,4,42.0,0.02286620000086259
complete-greedy,5,18,12,5,32.0,8.240967399999136
complete-greedy,5,18,12,6,33.0,1.4540981999998621
complete-greedy,5,18,12,7,14.0,14.503524599998855
complete-greedy,5,18,12,8,42.0,5.750868000000992
complete-greedy,5,18,12,9,82.0,0.6545238999988214
complete-greedy,5,18,16,0,627.0,2.540505499999199
complete-greedy,5,18,16,1,577.0,1.5100571000002674
complete-greedy,5,20,8,0,1.0,0.850286099999721
complete-greedy,5,20,8,1,1.0,1.6139859999984765
complete-greedy,5,20,8,2,0.0,31.551266299999043
complete-greedy,5,20,10,0,2.0,1.9383264999996754
complete-greedy,5,20,10,1,3.0,2.733926300001258
complete-greedy,5,20,12,0,80.0,0.05919530000028317
complete-greedy,5,20,16,0,278.0,2.1228178999990632
complete-greedy,5,22,8,0,0.0,7.937574900000982
complete-greedy,5,22,8,1,1.0,0.025359200000821147
complete-greedy,5,22,10,0,3.0,1510.623442099999
complete-greedy,5,24,8,0,1.0,0.28284069999972417
complete-greedy,5,24,8,1,1.0,0.025222000000212574
complete-greedy,5,26,8,0,0.0,6.300120400001106
complete-greedy,5,26,8,1,1.0,0.4874173999996856
complete-greedy,5,28,8,0,0.0,4.820502000000488
complete-greedy,5,28,8,1,1.0,0.06568250000054832
complete-greedy,5,30,8,0,1.0,0.7844244000007166
complete-greedy,5,30,8,1,0.0,0.014002800000525895
complete-greedy,5,32,8,0,1.0,0.16184750000138592
complete-greedy,5,32,8,1,1.0,0.08620239999982005
complete-greedy,5,34,8,0,1.0,0.18995859999995446
complete-greedy,5,34,8,1,1.0,0.9846596999996109
complete-greedy,5,36,8,0,1.0,0.1830817999998544
complete-greedy,5,36,8,1,1.0,1.173977599999489
complete-greedy,5,38,8,0,1.0,1.3742422999985138
complete-greedy,5,38,8,1,0.0,0.51900729999943
complete-greedy,5,40,8,0,1.0,0.07368549999955576
complete-greedy,5,40,8,1,1.0,2.8550563999997394
complete-greedy,5,45,8,0,1.0,0.07496369999898889
complete-greedy,5,45,8,1,1.0,0.004444300000614021
complete-greedy,5,50,8,0,1.0,0.6492225999991206
complete-greedy,5,50,8,1,1.0,1.2442428999984259
complete-greedy,5,60,8,0,0.0,0.15416499999992084
complete-greedy,5,60,8,1,0.0,0.1939314999999624
complete-greedy,5,70,8,0,1.0,0.015138400000068941
complete-greedy,5,70,8,1,1.0,10.429948400000285
complete-greedy,5,80,8,0,1.0,0.03135120000115421
complete-greedy,5,80,8,1,1.0,0.034057700000630575
complete-greedy,5,90,8,0,1.0,0.12791339999967022
complete-greedy,5,90,8,1,0.0,0.05498500000066997
complete-greedy,5,100,8,0,1.0,0.04639900000074704
complete-greedy,5,100,8,1,1.0,0.017956200001208344
complete-greedy,6,10,8,0,68.0,0.006489899998996407
complete-greedy,6,10,8,1,36.0,0.002939199999673292
complete-greedy,6,10,8,2,31.0,0.0026133000010304386
complete-greedy,6,10,8,3,54.0,0.0027689999988069758
complete-greedy,6,10,8,4,56.0,0.0024919999996200204
complete-greedy,6,10,8,5,137.0,0.0034974999998667045
complete-greedy,6,10,8,6,66.0,0.006096900000557071
complete-greedy,6,10,8,7,82.0,0.006339599998682388
complete-greedy,6,10,8,8,96.0,0.003324199999042321
complete-greedy,6,10,8,9,45.0,0.0027271999988442985
complete-greedy,6,10,10,0,114.0,0.0037382000009529293
complete-greedy,6,10,10,1,357.0,0.002643300000272575
complete-greedy,6,10,10,2,398.0,0.002520100000765524
complete-greedy,6,10,10,3,279.0,0.0025675999986560782
complete-greedy,6,10,10,4,248.0,0.00521149999985937
complete-greedy,6,10,10,5,104.0,0.0032756000000517815
complete-greedy,6,10,10,6,188.0,0.0032112000008055475
complete-greedy,6,10,10,7,150.0,0.003749499999685213
complete-greedy,6,10,10,8,112.0,0.00605349999932514
complete-greedy,6,10,10,9,489.0,0.01717809999900055
complete-greedy,6,10,12,0,1264.0,0.00822639999933017
complete-greedy,6,10,12,1,753.0,0.00795500000094762
complete-greedy,6,10,12,2,1140.0,0.0034403999998176005
complete-greedy,6,10,12,3,1021.0,0.005441500001325039
complete-greedy,6,10,12,4,838.0,0.0026032999994640704
complete-greedy,6,10,12,5,293.0,0.0030554000004485715
complete-greedy,6,10,12,6,1191.0,0.0036975000002712477
complete-greedy,6,10,12,7,508.0,0.0029328999989957083
complete-greedy,6,10,12,8,1225.0,0.003501999999571126
complete-greedy,6,10,12,9,2116.0,0.005316400000083377
complete-greedy,6,10,16,0,17452.0,0.0031029999991005752
complete-greedy,6,10,16,1,13268.0,0.002635599999848637
complete-greedy,6,10,16,2,18704.0,0.003940000000511645
complete-greedy,6,10,16,3,9326.0,0.0035705999998754123
complete-greedy,6,10,16,4,23570.0,0.005332000000635162
complete-greedy,6,10,16,5,19789.0,0.009569699999701697
complete-greedy,6,10,16,6,6071.0,0.0027365999994799495
complete-greedy,6,10,16,7,19158.0,0.0039622999993298436
complete-greedy,6,10,16,8,33039.0,0.0028084999994462123
complete-greedy,6,10,16,9,16294.0,0.0031597999986843206
complete-greedy,6,12,8,0,110.0,0.011487199999464792
complete-greedy,6,12,8,1,55.0,0.004124099999899045
complete-greedy,6,12,8,2,85.0,0.00781719999940833
complete-greedy,6,12,8,3,33.0,0.0066936000002897345
complete-greedy,6,12,8,4,64.0,0.005125900001075934
complete-greedy,6,12,8,5,25.0,0.0053418000006786315
complete-greedy,6,12,8,6,38.0,0.004664500000217231
complete-greedy,6,12,8,7,53.0,0.004746399999930873
complete-greedy,6,12,8,8,85.0,0.003757299999051611
complete-greedy,6,12,8,9,60.0,0.003712499999892316
complete-greedy,6,12,10,0,130.0,0.006494799999927636
complete-greedy,6,12,10,1,113.0,0.0041164999984175665
complete-greedy,6,12,10,2,192.0,0.005468500001370558
complete-greedy,6,12,10,3,146.0,0.011093099999925471
complete-greedy,6,12,10,4,186.0,0.004066800000146031
complete-greedy,6,12,10,5,385.0,0.004070099999808008
complete-greedy,6,12,10,6,124.0,0.005864499999006512
complete-greedy,6,12,10,7,287.0,0.003582299999834504
complete-greedy,6,12,10,8,182.0,0.0052961999990657205
complete-greedy,6,12,10,9,204.0,0.007829000000128872
complete-greedy,6,12,12,0,764.0,0.008104099999400205
complete-greedy,6,12,12,1,1169.0,0.01714699999865843
complete-greedy,6,12,12,2,450.0,0.00668260000020382
complete-greedy,6,12,12,3,728.0,0.007576800000606454
complete-greedy,6,12,12,4,225.0,0.004850799999985611
complete-greedy,6,12,12,5,1121.0,0.004449999998541898
complete-greedy,6,12,12,6,801.0,0.009131599999818718
complete-greedy,6,12,12,7,658.0,0.00980619999972987
complete-greedy,6,12,12,8,465.0,0.0055412000001524575
complete-greedy,6,12,12,9,470.0,0.012175900001238915
complete-greedy,6,12,16,0,17407.0,0.004151199998887023
complete-greedy,6,12,16,1,9177.0,0.012713399999483954
complete-greedy,6,12,16,2,28054.0,0.06928329999936977
complete-greedy,6,12,16,3,32581.0,0.004945599999700789
complete-greedy,6,12,16,4,12393.0,0.011848500000269269
complete-greedy,6,12,16,5,13688.0,0.006277700000282493
complete-greedy,6,12,16,6,17237.0,0.004771099998833961
complete-greedy,6,12,16,7,4895.0,0.00635590000092634
complete-greedy,6,12,16,8,12405.0,0.0323869999992894
complete-greedy,6,12,16,9,14911.0,0.004354500000772532
