numitems,bitsperitem,algorithm,numbins,instance_id,diff,runtime
18,32,recursive-number-partitioning-sy,2,0,94258.0,1.0357543999999734
18,32,recursive-number-partitioning-sy,2,1,52778.0,1.0431749999999056
18,32,recursive-number-partitioning-sy,2,2,274337.0,1.012008299999934
18,32,recursive-number-partitioning-sy,2,3,75622.0,0.4553771000000779
18,32,recursive-number-partitioning-sy,2,4,51471.0,0.832397799999967
18,32,recursive-number-partitioning-sy,2,5,177839.0,0.23379739999995763
18,32,recursive-number-partitioning-sy,2,6,32567.0,1.0353344000000106
18,32,recursive-number-partitioning-sy,2,7,125682.0,0.9212181000000328
18,32,recursive-number-partitioning-sy,2,8,46793.0,0.9515708999999788
18,32,recursive-number-partitioning-sy,2,9,15362.0,0.7111005999998952
18,32,recursive-number-partitioning-sy,3,0,372361.0,4.7231299000000035
18,32,recursive-number-partitioning-sy,3,1,895803.0,11.823766599999999
18,32,recursive-number-partitioning-sy,3,2,598123.0,3.3970563999999968
18,32,recursive-number-partitioning-sy,3,3,1136406.0,5.680911700000024
18,32,recursive-number-partitioning-sy,3,4,1880500.0,1.4100121000000172
18,32,recursive-number-partitioning-sy,3,5,1748021.0,1.822084200000063
18,32,recursive-number-partitioning-sy,3,6,729445.0,4.871591699999954
18,32,recursive-number-partitioning-sy,3,7,2029766.0,3.1200761999999713
18,32,recursive-number-partitioning-sy,3,8,1068354.0,8.377724599999965
18,32,recursive-number-partitioning-sy,3,9,1831850.0,4.159061100000031
18,32,recursive-number-partitioning-sy,4,0,32390569.0,8.033762400000114
18,32,recursive-number-partitioning-sy,4,1,46234255.0,6.746797200000174
18,32,recursive-number-partitioning-sy,4,2,17362886.0,1.4520638000001327
18,32,recursive-number-partitioning-sy,4,3,111286960.0,7.373641899999939
18,32,recursive-number-partitioning-sy,4,4,38725271.0,3.048038599999927
18,32,recursive-number-partitioning-sy,4,5,21601061.0,8.371339000000035
18,32,recursive-number-partitioning-sy,4,6,56406001.0,8.762638899999956
18,32,recursive-number-partitioning-sy,4,7,16382968.0,6.103192399999898
18,32,recursive-number-partitioning-sy,4,8,77229164.0,4.30422939999994
18,32,recursive-number-partitioning-sy,4,9,115166938.0,8.224182500000097
20,8,recursive-number-partitioning-kg,2,0,0.0,2.9053619999999682
20,8,recursive-number-partitioning-kg,2,1,0.0,2.371515499999987
20,8,recursive-number-partitioning-kg,2,2,1.0,3.068582699999979
20,8,recursive-number-partitioning-kg,2,3,0.0,2.702237400000058
20,8,recursive-number-partitioning-kg,2,4,2.0,2.932973899999979
20,8,recursive-number-partitioning-kg,2,5,1.0,1.508419899999808
20,8,recursive-number-partitioning-kg,2,6,0.0,1.8676300999998148
20,8,recursive-number-partitioning-kg,2,7,1.0,1.6072406999999203
20,8,recursive-number-partitioning-kg,2,8,1.0,2.2408186999998634
20,8,recursive-number-partitioning-kg,2,9,0.0,2.9796259999998256
20,8,recursive-number-partitioning-sy,2,0,0.0,0.00022059999992052326
20,8,recursive-number-partitioning-sy,2,1,1.0,2.489044700000022
20,8,recursive-number-partitioning-sy,2,2,1.0,3.779057400000056
20,8,recursive-number-partitioning-sy,2,3,0.0,0.00020719999997709238
20,8,recursive-number-partitioning-sy,2,4,1.0,3.7026568999999654
20,8,recursive-number-partitioning-sy,2,5,1.0,3.988115599999901
20,8,recursive-number-partitioning-sy,2,6,0.0,0.000217699999893739
20,8,recursive-number-partitioning-sy,2,7,1.0,4.355338399999937
20,8,recursive-number-partitioning-sy,2,8,1.0,4.132884600000125
20,8,recursive-number-partitioning-sy,2,9,1.0,3.406173899999885
20,8,recursive-number-partitioning-sy,3,0,1.0,17.543460200000027
20,8,recursive-number-partitioning-sy,3,1,0.0,15.993860699999914
20,8,recursive-number-partitioning-sy,3,2,0.0,13.92279469999994
20,8,recursive-number-partitioning-sy,3,3,0.0,32.41131040000005
20,8,recursive-number-partitioning-sy,4,0,0.0,0.0023766000001614884
20,8,recursive-number-partitioning-sy,4,1,5.0,32.11003979999987
20,12,recursive-number-partitioning-kg,2,0,29.0,2.9381208999998307
20,12,recursive-number-partitioning-kg,2,1,0.0,2.911051499999985
20,12,recursive-number-partitioning-kg,2,2,7.0,2.4772934999998597
20,12,recursive-number-partitioning-kg,2,3,9.0,1.577892500000189
20,12,recursive-number-partitioning-kg,2,4,3.0,2.1538480000001528
20,12,recursive-number-partitioning-kg,2,5,7.0,3.3863527000000886
20,12,recursive-number-partitioning-kg,2,6,0.0,3.489188199999944
20,12,recursive-number-partitioning-kg,2,7,6.0,2.022992499999873
20,12,recursive-number-partitioning-kg,2,8,1.0,3.384302299999945
20,12,recursive-number-partitioning-kg,2,9,1.0,1.8805601999999908
20,12,recursive-number-partitioning-sy,2,0,0.0,0.019235600000001796
20,12,recursive-number-partitioning-sy,2,1,1.0,3.433823200000006
20,12,recursive-number-partitioning-sy,2,2,0.0,0.008885799999916344
20,12,recursive-number-partitioning-sy,2,3,1.0,2.4141415999999936
20,12,recursive-number-partitioning-sy,2,4,0.0,0.6397773999999572
20,12,recursive-number-partitioning-sy,2,5,0.0,0.01813409999999749
20,12,recursive-number-partitioning-sy,2,6,0.0,0.00020249999988664058
20,12,recursive-number-partitioning-sy,2,7,0.0,0.017803799999910552
20,12,recursive-number-partitioning-sy,2,8,0.0,0.017173899999988862
20,12,recursive-number-partitioning-sy,2,9,0.0,0.03299180000021806
20,12,recursive-number-partitioning-sy,3,0,1.0,27.98257160000003
20,12,recursive-number-partitioning-sy,3,1,1.0,18.615365999999995
20,12,recursive-number-partitioning-sy,3,2,1.0,55.28119319999996
20,12,recursive-number-partitioning-sy,4,0,97.0,74.25516590000007
20,16,recursive-number-partitioning-kg,2,0,71.0,3.3988319000000047
20,16,recursive-number-partitioning-kg,2,1,17.0,3.1957538000001477
20,16,recursive-number-partitioning-kg,2,2,51.0,1.4196619999997893
20,16,recursive-number-partitioning-kg,2,3,58.0,2.351156299999957
20,16,recursive-number-partitioning-kg,2,4,203.0,1.8052576000000045
20,16,recursive-number-partitioning-kg,2,5,0.0,3.234782300000006
20,16,recursive-number-partitioning-kg,2,6,19.0,1.6568600999999035
20,16,recursive-number-partitioning-kg,2,7,2.0,2.6860608000001776
20,16,recursive-number-partitioning-kg,2,8,45.0,2.904932400000007
20,16,recursive-number-partitioning-kg,2,9,7.0,1.91804900000011
20,16,recursive-number-partitioning-sy,2,0,1.0,3.469082300000082
20,16,recursive-number-partitioning-sy,2,1,0.0,1.5119641999999658
20,16,recursive-number-partitioning-sy,2,2,0.0,3.427639499999941
20,16,recursive-number-partitioning-sy,2,3,1.0,2.8390669000000344
20,16,recursive-number-partitioning-sy,2,4,0.0,0.05723250000005464
20,16,recursive-number-partitioning-sy,2,5,0.0,0.2355073999999604
20,16,recursive-number-partitioning-sy,2,6,0.0,2.693742200000088
20,16,recursive-number-partitioning-sy,2,7,1.0,3.8620668000000933
20,16,recursive-number-partitioning-sy,2,8,1.0,4.0181901000000835
20,16,recursive-number-partitioning-sy,2,9,1.0,2.736948400000074
20,16,recursive-number-partitioning-sy,3,0,14.0,11.869974500000126
20,16,recursive-number-partitioning-sy,3,1,13.0,2.153321900000037
20,20,recursive-number-partitioning-kg,2,0,316.0,1.8818922999998904
20,20,recursive-number-partitioning-kg,2,1,304.0,2.9645574000001034
20,20,recursive-number-partitioning-kg,2,2,729.0,3.2018874000000324
20,20,recursive-number-partitioning-kg,2,3,137.0,1.7150417000000289
20,20,recursive-number-partitioning-kg,2,4,1884.0,3.4927070000001095
20,20,recursive-number-partitioning-kg,2,5,129.0,2.252823199999966
20,20,recursive-number-partitioning-kg,2,6,721.0,2.2773132999998325
20,20,recursive-number-partitioning-kg,2,7,1793.0,2.630048699999861
20,20,recursive-number-partitioning-kg,2,8,1060.0,3.484295100000054
20,20,recursive-number-partitioning-kg,2,9,1390.0,2.2159458999999515
20,20,recursive-number-partitioning-sy,2,0,1.0,3.6728240999998434
20,20,recursive-number-partitioning-sy,2,1,8.0,3.8684696999998778
20,20,recursive-number-partitioning-sy,2,2,15.0,3.121840599999814
20,20,recursive-number-partitioning-sy,2,3,0.0,0.0016166999998858955
20,20,recursive-number-partitioning-sy,2,4,1.0,3.984520599999996
20,20,recursive-number-partitioning-sy,2,5,3.0,2.644640700000082
20,20,recursive-number-partitioning-sy,2,6,12.0,3.738629200000105
20,20,recursive-number-partitioning-sy,2,7,9.0,4.1326698999998825
20,20,recursive-number-partitioning-sy,2,8,1.0,4.223612499999945
20,20,recursive-number-partitioning-sy,2,9,11.0,3.2418726999999308
20,20,recursive-number-partitioning-sy,3,0,173.0,8.517908100000113
20,20,recursive-number-partitioning-sy,3,1,171.0,12.97941250000008
20,24,recursive-number-partitioning-kg,2,0,7955.0,1.9784363000001122
20,24,recursive-number-partitioning-kg,2,1,5767.0,3.1663787999998476
20,24,recursive-number-partitioning-kg,2,2,4424.0,3.003675499999872
20,24,recursive-number-partitioning-kg,2,3,105.0,2.5986876000001757
20,24,recursive-number-partitioning-kg,2,4,16259.0,2.6490883999999824
20,24,recursive-number-partitioning-kg,2,5,3504.0,2.7115085999998882
20,24,recursive-number-partitioning-kg,2,6,7570.0,3.1724017999999887
20,24,recursive-number-partitioning-kg,2,7,7776.0,3.286389999999983
20,24,recursive-number-partitioning-kg,2,8,5003.0,3.130275700000084
20,24,recursive-number-partitioning-kg,2,9,7848.0,3.150642899999866
20,24,recursive-number-partitioning-sy,2,0,47.0,4.408619799999997
20,24,recursive-number-partitioning-sy,2,1,98.0,4.497840100000076
20,24,recursive-number-partitioning-sy,2,2,56.0,3.1456671000000824
20,24,recursive-number-partitioning-sy,2,3,258.0,3.8892136000001756
20,24,recursive-number-partitioning-sy,2,4,3.0,2.373969700000089
20,24,recursive-number-partitioning-sy,2,5,31.0,2.8898360999999113
20,24,recursive-number-partitioning-sy,2,6,57.0,3.3941996999999446
20,24,recursive-number-partitioning-sy,2,7,182.0,2.800281000000041
20,24,recursive-number-partitioning-sy,2,8,316.0,3.890076399999998
20,24,recursive-number-partitioning-sy,2,9,41.0,4.148330599999781
20,24,recursive-number-partitioning-sy,3,0,670.0,8.842140700000073
20,24,recursive-number-partitioning-sy,3,1,2736.0,69.12251760000004
20,32,recursive-number-partitioning-kg,2,0,3309864.0,1.9029487000000245
20,32,recursive-number-partitioning-kg,2,1,15571235.0,2.5400863999998364
20,32,recursive-number-partitioning-kg,2,2,866970.0,3.5191439999998693
20,32,recursive-number-partitioning-kg,2,3,284939.0,3.5546959000000697
20,32,recursive-number-partitioning-kg,2,4,331048.0,2.4034590999999637
20,32,recursive-number-partitioning-kg,2,5,1061887.0,2.9362974999999096
20,32,recursive-number-partitioning-kg,2,6,7402720.0,3.0018025999997917
20,32,recursive-number-partitioning-kg,2,7,1065340.0,3.373838599999999
20,32,recursive-number-partitioning-kg,2,8,507814.0,1.14523569999983
20,32,recursive-number-partitioning-kg,2,9,4397083.0,2.9826455999998416
20,32,recursive-number-partitioning-sy,2,0,28381.0,4.422464799999943
20,32,recursive-number-partitioning-sy,2,1,6279.0,2.7173534999999447
20,32,recursive-number-partitioning-sy,2,2,28519.0,3.906703600000128
20,32,recursive-number-partitioning-sy,2,3,12230.0,2.608842500000037
20,32,recursive-number-partitioning-sy,2,4,25624.0,3.109361200000194
20,32,recursive-number-partitioning-sy,2,5,35008.0,4.241166600000042
20,32,recursive-number-partitioning-sy,2,6,932.0,3.1383038999999826
20,32,recursive-number-partitioning-sy,2,7,2252.0,2.0342637999999624
20,32,recursive-number-partitioning-sy,2,8,3042.0,3.7664720000000216
20,32,recursive-number-partitioning-sy,2,9,20495.0,2.343569799999841
20,32,recursive-number-partitioning-sy,3,0,193313.0,58.077885299999934
22,8,recursive-number-partitioning-kg,2,0,1.0,6.5175495000000865
22,8,recursive-number-partitioning-kg,2,1,1.0,6.709229199999982
22,8,recursive-number-partitioning-kg,2,2,0.0,12.178759599999921
22,8,recursive-number-partitioning-kg,2,3,0.0,12.86091209999995
22,8,recursive-number-partitioning-kg,2,4,0.0,10.903868899999907
22,8,recursive-number-partitioning-kg,2,5,1.0,12.768420699999979
22,8,recursive-number-partitioning-kg,2,6,0.0,6.317504699999972
22,8,recursive-number-partitioning-kg,2,7,2.0,11.401019499999848
22,8,recursive-number-partitioning-kg,2,8,0.0,8.57435559999999
22,8,recursive-number-partitioning-kg,2,9,1.0,9.650047600000107
22,8,recursive-number-partitioning-sy,2,0,1.0,12.289592999999968
22,8,recursive-number-partitioning-sy,2,1,0.0,0.00023190000001704902
22,8,recursive-number-partitioning-sy,2,2,1.0,15.172546599999805
22,8,recursive-number-partitioning-sy,2,3,1.0,11.770052000000078
22,8,recursive-number-partitioning-sy,2,4,1.0,11.374435400000038
22,8,recursive-number-partitioning-sy,2,5,1.0,14.335034999999834
22,8,recursive-number-partitioning-sy,2,6,1.0,11.942108400000052
22,8,recursive-number-partitioning-sy,2,7,1.0,11.035512600000175
22,8,recursive-number-partitioning-sy,2,8,1.0,14.942879900000207
22,8,recursive-number-partitioning-sy,2,9,0.0,0.000215200000184268
22,8,recursive-number-partitioning-sy,3,0,1.0,251.6835246999999
22,12,recursive-number-partitioning-kg,2,0,0.0,9.061140199999954
22,12,recursive-number-partitioning-kg,2,1,2.0,13.425832200000059
22,12,recursive-number-partitioning-kg,2,2,1.0,6.684092399999827
22,12,recursive-number-partitioning-kg,2,3,0.0,8.652401900000314
22,12,recursive-number-partitioning-kg,2,4,1.0,5.808782699999938
22,12,recursive-number-partitioning-kg,2,5,5.0,11.14536249999992
22,12,recursive-number-partitioning-kg,2,6,3.0,11.958304599999792
22,12,recursive-number-partitioning-kg,2,7,0.0,13.283715299999585
22,12,recursive-number-partitioning-kg,2,8,2.0,13.497503600000073
22,12,recursive-number-partitioning-kg,2,9,2.0,10.206953200000044
22,12,recursive-number-partitioning-sy,2,0,1.0,17.75180739999996
22,12,recursive-number-partitioning-sy,2,1,0.0,0.006021700000019337
22,12,recursive-number-partitioning-sy,2,2,0.0,0.03238069999997606
22,12,recursive-number-partitioning-sy,2,3,1.0,10.848918400000002
22,12,recursive-number-partitioning-sy,2,4,0.0,0.00021220000007815543
22,12,recursive-number-partitioning-sy,2,5,1.0,13.331686600000012
22,12,recursive-number-partitioning-sy,2,6,0.0,0.004451400000107242
22,12,recursive-number-partitioning-sy,2,7,0.0,0.018449499999860564
22,12,recursive-number-partitioning-sy,2,8,1.0,14.536652799999956
22,12,recursive-number-partitioning-sy,2,9,0.0,0.00021610000021610176
22,16,recursive-number-partitioning-kg,2,0,14.0,6.541157399999975
22,16,recursive-number-partitioning-kg,2,1,77.0,12.030753900000036
22,16,recursive-number-partitioning-kg,2,2,176.0,12.338435799999843
22,16,recursive-number-partitioning-kg,2,3,1112.0,10.686431699999957
22,16,recursive-number-partitioning-kg,2,4,204.0,7.103303400000186
22,16,recursive-number-partitioning-kg,2,5,156.0,17.509822200000144
22,16,recursive-number-partitioning-kg,2,6,127.0,11.283119400000032
22,16,recursive-number-partitioning-kg,2,7,28.0,8.456584600000042
22,16,recursive-number-partitioning-kg,2,8,46.0,12.084359499999664
22,16,recursive-number-partitioning-kg,2,9,48.0,12.5466064000002
22,16,recursive-number-partitioning-sy,2,0,1.0,15.576259200000095
22,16,recursive-number-partitioning-sy,2,1,1.0,14.076700199999777
22,16,recursive-number-partitioning-sy,2,2,1.0,14.75681829999985
22,16,recursive-number-partitioning-sy,2,3,0.0,0.14777779999985796
22,16,recursive-number-partitioning-sy,2,4,1.0,14.867265399999724
22,16,recursive-number-partitioning-sy,2,5,1.0,14.102929399999994
22,16,recursive-number-partitioning-sy,2,6,0.0,1.8012047000001985
22,16,recursive-number-partitioning-sy,2,7,1.0,15.922536900000068
22,16,recursive-number-partitioning-sy,2,8,0.0,0.27116120000027877
22,16,recursive-number-partitioning-sy,2,9,0.0,2.750395500000195
22,20,recursive-number-partitioning-kg,2,0,746.0,5.295202500000414
22,20,recursive-number-partitioning-kg,2,1,286.0,12.616021199999977
22,20,recursive-number-partitioning-kg,2,2,1380.0,9.17347749999999
22,20,recursive-number-partitioning-kg,2,3,314.0,8.76157480000029
22,20,recursive-number-partitioning-kg,2,4,1212.0,12.75066549999974
22,20,recursive-number-partitioning-kg,2,5,71.0,4.858481400000073
22,20,recursive-number-partitioning-kg,2,6,41.0,12.422584400000233
22,20,recursive-number-partitioning-kg,2,7,95.0,12.7907467
22,20,recursive-number-partitioning-kg,2,8,48.0,7.94735639999999
22,20,recursive-number-partitioning-kg,2,9,219.0,13.461043100000097
22,20,recursive-number-partitioning-sy,2,0,4.0,14.684135900000001
22,20,recursive-number-partitioning-sy,2,1,0.0,7.747644400000354
22,20,recursive-number-partitioning-sy,2,2,2.0,14.324038300000211
22,20,recursive-number-partitioning-sy,2,3,1.0,9.244752099999914
22,20,recursive-number-partitioning-sy,2,4,7.0,15.920497999999952
22,20,recursive-number-partitioning-sy,2,5,3.0,7.078093399999943
22,20,recursive-number-partitioning-sy,2,6,1.0,16.176782500000172
22,20,recursive-number-partitioning-sy,2,7,1.0,13.19617819999985
22,20,recursive-number-partitioning-sy,2,8,0.0,2.7805312000000413
22,20,recursive-number-partitioning-sy,2,9,2.0,15.774387699999807
22,24,recursive-number-partitioning-kg,2,0,8341.0,11.9047486999998
22,24,recursive-number-partitioning-kg,2,1,213.0,8.093662299999778
22,24,recursive-number-partitioning-kg,2,2,5846.0,12.233329700000013
22,24,recursive-number-partitioning-kg,2,3,24310.0,9.384310299999925
22,24,recursive-number-partitioning-kg,2,4,4131.0,13.279126300000371
22,24,recursive-number-partitioning-kg,2,5,3322.0,8.988686099999995
22,24,recursive-number-partitioning-kg,2,6,10142.0,11.60768199999984
22,24,recursive-number-partitioning-kg,2,7,3724.0,6.310833600000024
22,24,recursive-number-partitioning-kg,2,8,5731.0,3.9174722999996447
22,24,recursive-number-partitioning-kg,2,9,9393.0,10.206242700000075
22,24,recursive-number-partitioning-sy,2,0,22.0,15.59487930000023
22,24,recursive-number-partitioning-sy,2,1,19.0,12.244124600000305
22,24,recursive-number-partitioning-sy,2,2,19.0,15.66958590000013
22,24,recursive-number-partitioning-sy,2,3,3.0,14.192511899999772
22,24,recursive-number-partitioning-sy,2,4,13.0,15.32142610000028
22,24,recursive-number-partitioning-sy,2,5,121.0,15.595209699999941
22,24,recursive-number-partitioning-sy,2,6,44.0,15.794548200000008
22,24,recursive-number-partitioning-sy,2,7,38.0,11.271658799999841
22,24,recursive-number-partitioning-sy,2,8,24.0,12.10741969999981
22,24,recursive-number-partitioning-sy,2,9,3.0,13.173355299999912
22,32,recursive-number-partitioning-kg,2,0,765576.0,13.392264000000068
22,32,recursive-number-partitioning-kg,2,1,3781240.0,13.389807799999744
22,32,recursive-number-partitioning-kg,2,2,12728024.0,14.166955400000006
22,32,recursive-number-partitioning-kg,2,3,2635164.0,13.312841999999819
22,32,recursive-number-partitioning-kg,2,4,1284486.0,12.456972199999655
22,32,recursive-number-partitioning-kg,2,5,5896676.0,5.401109700000234
22,32,recursive-number-partitioning-kg,2,6,1552025.0,11.469892699999946
22,32,recursive-number-partitioning-kg,2,7,16410631.0,13.153913900000134
22,32,recursive-number-partitioning-kg,2,8,3097837.0,5.775060200000098
22,32,recursive-number-partitioning-kg,2,9,719191.0,9.205836600000112
22,32,recursive-number-partitioning-sy,2,0,1698.0,12.892009700000017
22,32,recursive-number-partitioning-sy,2,1,15341.0,8.001904400000058
22,32,recursive-number-partitioning-sy,2,2,11692.0,3.061716499999875
22,32,recursive-number-partitioning-sy,2,3,1104.0,12.141540900000109
22,32,recursive-number-partitioning-sy,2,4,7259.0,10.73307079999995
22,32,recursive-number-partitioning-sy,2,5,982.0,16.508022500000152
22,32,recursive-number-partitioning-sy,2,6,13050.0,14.185371000000032
22,32,recursive-number-partitioning-sy,2,7,455.0,17.33694370000012
22,32,recursive-number-partitioning-sy,2,8,1508.0,18.074124199999915
22,32,recursive-number-partitioning-sy,2,9,1322.0,13.057678399999986
24,8,recursive-number-partitioning-kg,2,0,1.0,22.800387499999943
24,8,recursive-number-partitioning-kg,2,1,0.0,49.448932499999955
24,8,recursive-number-partitioning-sy,2,0,1.0,64.1543386999997
24,12,recursive-number-partitioning-kg,2,0,12.0,36.7452102000002
26,8,recursive-number-partitioning-kg,2,0,1.0,189.1236825000001
