numitems,bitsperitem,instance_id,objective,use_heuristic_2,use_heuristic_3,use_lower_bound,diff,runtime
10,48,6,minimize-largest-sum,False,False,False,1946688427487.0,0.0155029999999998
10,48,6,minimize-largest-sum,False,False,True,6223468659613.0,0.0019270999999996
10,48,6,minimize-largest-sum,False,True,False,1481545602224.0,0.0044686999999994
10,48,6,minimize-largest-sum,False,True,True,456098748659.0,0.0023309999999998
10,48,6,minimize-largest-sum,True,False,False,157451900303.0,0.0018278
10,48,6,minimize-largest-sum,True,False,True,80168056115.0,0.0014557000000001
10,48,6,minimize-largest-sum,True,True,False,1527938144705.0,0.0015367999999993
10,48,6,minimize-largest-sum,True,True,True,1048599645994.0,0.002529
10,48,7,minimize-largest-sum,False,False,False,3709939158629.0,0.0150307999999999
10,48,7,minimize-largest-sum,False,False,True,1033790738198.0,0.0013475999999998
10,48,7,minimize-largest-sum,False,True,False,747537559762.0,0.0043797000000003
10,48,7,minimize-largest-sum,False,True,True,317033484831.0,0.0034384999999996
10,48,7,minimize-largest-sum,True,False,False,989505051971.0,0.0024855999999999
10,48,7,minimize-largest-sum,True,False,True,935448887287.0,0.0012461999999997
10,48,7,minimize-largest-sum,True,True,False,528860232858.0,0.0025221000000001
10,48,7,minimize-largest-sum,True,True,True,421564559702.0,0.0016943999999998
10,48,8,minimize-largest-sum,False,False,False,27904952800.0,0.0179388000000004
10,48,8,minimize-largest-sum,False,False,True,655092955448.0,0.0014133000000002
10,48,8,minimize-largest-sum,False,True,False,734184606978.0,0.0039704
10,48,8,minimize-largest-sum,False,True,True,314604834641.0,0.0030057000000001
10,48,8,minimize-largest-sum,True,False,False,1574832354574.0,0.0017323999999998
10,48,8,minimize-largest-sum,True,False,True,314872284925.0,0.0011293999999999
10,48,8,minimize-largest-sum,True,True,False,773687255583.0,0.0017997000000002
10,48,8,minimize-largest-sum,True,True,True,2611022923216.0,0.0012414000000005
10,48,9,minimize-largest-sum,False,False,False,136201699022.0,0.0173700999999999
10,48,9,minimize-largest-sum,False,False,True,2251231371452.0,0.0008593999999995
10,48,9,minimize-largest-sum,False,True,False,392559925152.0,0.0024369999999995
10,48,9,minimize-largest-sum,False,True,True,1932718081757.0,0.0044783999999999
10,48,9,minimize-largest-sum,True,False,False,1074707377287.0,0.0029121999999999
10,48,9,minimize-largest-sum,True,False,True,783390304934.0,0.0027843
10,48,9,minimize-largest-sum,True,True,False,692878177440.0,0.0028278999999997
10,48,9,minimize-largest-sum,True,True,True,623353647993.0,0.0031190999999992
12,16,0,minimize-largest-sum,False,False,False,48.0,0.0765148
12,16,0,minimize-largest-sum,False,False,True,3.0,0.0043162999999992
12,16,0,minimize-largest-sum,False,True,False,187.0,0.0087998000000002
12,16,0,minimize-largest-sum,False,True,True,118.0,0.0138401999999997
12,16,0,minimize-largest-sum,True,False,False,110.0,0.0037378999999999
12,16,0,minimize-largest-sum,True,False,True,45.0,0.0056503999999995
12,16,0,minimize-largest-sum,True,True,False,112.0,0.0064827999999996
12,16,0,minimize-largest-sum,True,True,True,68.0,0.0041044000000001
12,16,1,minimize-largest-sum,False,False,False,103.0,0.0698883999999999
12,16,1,minimize-largest-sum,False,False,True,1.0,0.0044640000000004
12,16,1,minimize-largest-sum,False,True,False,35.0,0.0088618
12,16,1,minimize-largest-sum,False,True,True,21.0,0.0099504000000001
12,16,1,minimize-largest-sum,True,False,False,78.0,0.0056392
12,16,1,minimize-largest-sum,True,False,True,116.0,0.0052146999999997
12,16,1,minimize-largest-sum,True,True,False,39.0,0.0021117000000003
12,16,1,minimize-largest-sum,True,True,True,6.0,0.0081030000000001
12,16,2,minimize-largest-sum,False,False,False,231.0,0.0715061000000005
12,16,2,minimize-largest-sum,False,False,True,42.0,0.0069223000000002
12,16,2,minimize-largest-sum,False,True,False,76.0,0.0341846000000005
12,16,2,minimize-largest-sum,False,True,True,6.0,0.0062115999999994
12,16,2,minimize-largest-sum,True,False,False,40.0,0.0038783000000002
12,16,2,minimize-largest-sum,True,False,True,225.0,0.0063661999999995
12,16,2,minimize-largest-sum,True,True,False,98.0,0.0059332999999996
12,16,2,minimize-largest-sum,True,True,True,84.0,0.0049014000000005
12,16,3,minimize-largest-sum,False,False,False,80.0,0.0781878000000002
12,16,3,minimize-largest-sum,False,False,True,21.0,0.0044792999999998
12,16,3,minimize-largest-sum,False,True,False,56.0,0.0224023000000004
12,16,3,minimize-largest-sum,False,True,True,121.0,0.0058479
12,16,3,minimize-largest-sum,True,False,False,36.0,0.0035423999999997
12,16,3,minimize-largest-sum,True,False,True,10.0,0.0034482999999996
12,16,3,minimize-largest-sum,True,True,False,128.0,0.0029523000000004
12,16,3,minimize-largest-sum,True,True,True,105.0,0.0134715000000005
12,16,4,minimize-largest-sum,False,False,False,72.0,0.0678057
12,16,4,minimize-largest-sum,False,False,True,127.0,0.0070401999999996
12,16,4,minimize-largest-sum,False,True,False,97.0,0.0163828999999999
12,16,4,minimize-largest-sum,False,True,True,43.0,0.0050959000000005
12,16,4,minimize-largest-sum,True,False,False,36.0,0.00862179999999979
12,16,4,minimize-largest-sum,True,False,True,49.0,0.004895600000000222
12,16,4,minimize-largest-sum,True,True,False,113.0,0.005176399999999859
12,16,4,minimize-largest-sum,True,True,True,21.0,0.0034146000000001564
12,16,5,minimize-largest-sum,False,False,False,35.0,0.0721639999999999
12,16,5,minimize-largest-sum,False,False,True,725.0,0.007486899999999963
12,16,5,minimize-largest-sum,False,True,False,161.0,0.008690200000000203
12,16,5,minimize-largest-sum,False,True,True,273.0,0.011286699999999872
12,16,5,minimize-largest-sum,True,False,False,18.0,0.0026994000000000185
12,16,5,minimize-largest-sum,True,False,True,89.0,0.0023020000000002483
12,16,5,minimize-largest-sum,True,True,False,155.0,0.006177200000000216
12,16,5,minimize-largest-sum,True,True,True,115.0,0.003488899999999795
12,16,6,minimize-largest-sum,False,False,False,101.0,0.06658439999999999
12,16,6,minimize-largest-sum,False,False,True,255.0,0.006273699999999938
12,16,6,minimize-largest-sum,False,True,False,42.0,0.007258600000000115
12,16,6,minimize-largest-sum,False,True,True,26.0,0.014561899999999905
12,16,6,minimize-largest-sum,True,False,False,55.0,0.003560400000000019
12,16,6,minimize-largest-sum,True,False,True,14.0,0.00680510000000023
12,16,6,minimize-largest-sum,True,True,False,175.0,0.011002500000000026
12,16,6,minimize-largest-sum,True,True,True,174.0,0.007307600000000303
12,16,7,minimize-largest-sum,False,False,False,112.0,0.07017819999999997
12,16,7,minimize-largest-sum,False,False,True,65.0,0.006456000000000017
12,16,7,minimize-largest-sum,False,True,False,15.0,0.02613759999999976
12,16,7,minimize-largest-sum,False,True,True,7.0,0.006487899999999769
12,16,7,minimize-largest-sum,True,False,False,8.0,0.010161999999999782
12,16,7,minimize-largest-sum,True,False,True,118.0,0.0046775999999999485
12,16,7,minimize-largest-sum,True,True,False,354.0,0.00610849999999985
12,16,7,minimize-largest-sum,True,True,True,70.0,0.003765699999999761
12,16,8,minimize-largest-sum,False,False,False,29.0,0.07704310000000003
12,16,8,minimize-largest-sum,False,False,True,46.0,0.00861880000000026
12,16,8,minimize-largest-sum,False,True,False,57.0,0.009186399999999928
12,16,8,minimize-largest-sum,False,True,True,42.0,0.004010099999999905
12,16,8,minimize-largest-sum,True,False,False,53.0,0.0037272000000001526
12,16,8,minimize-largest-sum,True,False,True,5.0,0.0077096999999999305
12,16,8,minimize-largest-sum,True,True,False,199.0,0.007206699999999788
12,16,8,minimize-largest-sum,True,True,True,50.0,0.005894200000000183
12,16,9,minimize-largest-sum,False,False,False,24.0,0.07352249999999971
12,16,9,minimize-largest-sum,False,False,True,190.0,0.013044400000000067
12,16,9,minimize-largest-sum,False,True,False,9.0,0.020487399999999933
12,16,9,minimize-largest-sum,False,True,True,23.0,0.005552499999999849
12,16,9,minimize-largest-sum,True,False,False,49.0,0.0024193999999999605
12,16,9,minimize-largest-sum,True,False,True,100.0,0.006558100000000344
12,16,9,minimize-largest-sum,True,True,False,29.0,0.004905900000000241
12,16,9,minimize-largest-sum,True,True,True,12.0,0.0067781999999998455
12,32,0,minimize-largest-sum,False,False,False,2369007.0,0.06917019999999985
12,32,0,minimize-largest-sum,False,False,True,5667724.0,0.009206400000000059
12,32,0,minimize-largest-sum,False,True,False,990512.0,0.011541199999999918
12,32,0,minimize-largest-sum,False,True,True,28465280.0,0.004314200000000046
12,32,0,minimize-largest-sum,True,False,False,5900251.0,0.01032080000000013
12,32,0,minimize-largest-sum,True,False,True,4145188.0,0.005651299999999804
12,32,0,minimize-largest-sum,True,True,False,302583.0,0.004434499999999897
12,32,0,minimize-largest-sum,True,True,True,1405033.0,0.005991199999999974
12,32,1,minimize-largest-sum,False,False,False,7779602.0,0.0726076
12,32,1,minimize-largest-sum,False,False,True,4680685.0,0.008753200000000128
12,32,1,minimize-largest-sum,False,True,False,7381261.0,0.006722299999999848
12,32,1,minimize-largest-sum,False,True,True,5287295.0,0.0161377000000007
12,32,1,minimize-largest-sum,True,False,False,424245.0,0.003549399999999814
12,32,1,minimize-largest-sum,True,False,True,2340500.0,0.0039509000000004235
12,32,1,minimize-largest-sum,True,True,False,3725815.0,0.013112600000000363
12,32,1,minimize-largest-sum,True,True,True,1612347.0,0.015358199999999655
12,32,2,minimize-largest-sum,False,False,False,2372953.0,0.07026060000000012
12,32,2,minimize-largest-sum,False,False,True,8414374.0,0.008789300000000111
12,32,2,minimize-largest-sum,False,True,False,4784951.0,0.027497899999999298
12,32,2,minimize-largest-sum,False,True,True,204381.0,0.0160184000000001
12,32,2,minimize-largest-sum,True,False,False,1311651.0,0.010070999999999941
12,32,2,minimize-largest-sum,True,False,True,24864891.0,0.008128899999999994
12,32,2,minimize-largest-sum,True,True,False,487485.0,0.005184899999999715
12,32,2,minimize-largest-sum,True,True,True,2872117.0,0.007765000000000022
12,32,3,minimize-largest-sum,False,False,False,6745410.0,0.0694625000000002
12,32,3,minimize-largest-sum,False,False,True,3604600.0,0.008559200000000544
12,32,3,minimize-largest-sum,False,True,False,1853764.0,0.018490100000000176
12,32,3,minimize-largest-sum,False,True,True,922960.0,0.007056900000000255
12,32,3,minimize-largest-sum,True,False,False,619795.0,0.0022636999999994245
12,32,3,minimize-largest-sum,True,False,True,6415800.0,0.004381900000000272
12,32,3,minimize-largest-sum,True,True,False,5482115.0,0.007392499999999913
12,32,3,minimize-largest-sum,True,True,True,7279108.0,0.0037007999999998376
12,32,4,minimize-largest-sum,False,False,False,5987536.0,0.08193549999999927
12,32,4,minimize-largest-sum,False,False,True,1153710.0,0.009699599999999364
12,32,4,minimize-largest-sum,False,True,False,3359367.0,0.02287830000000035
12,32,4,minimize-largest-sum,False,True,True,346345.0,0.021368700000000018
12,32,4,minimize-largest-sum,True,False,False,25343505.0,0.001961099999999938
12,32,4,minimize-largest-sum,True,False,True,1478327.0,0.01919890000000013
12,32,4,minimize-largest-sum,True,True,False,6629275.0,0.007626700000000319
12,32,4,minimize-largest-sum,True,True,True,1666416.0,0.006948200000000071
12,32,5,minimize-largest-sum,False,False,False,16792702.0,0.07809489999999997
12,32,5,minimize-largest-sum,False,False,True,5627384.0,0.008962799999999937
12,32,5,minimize-largest-sum,False,True,False,3069378.0,0.00782160000000065
12,32,5,minimize-largest-sum,False,True,True,5171532.0,0.00849299999999964
12,32,5,minimize-largest-sum,True,False,False,8657430.0,0.0017820000000003944
12,32,5,minimize-largest-sum,True,False,True,4752484.0,0.0044117000000003515
12,32,5,minimize-largest-sum,True,True,False,623036.0,0.011087500000000361
12,32,5,minimize-largest-sum,True,True,True,1151463.0,0.0035978999999999317
12,32,6,minimize-largest-sum,False,False,False,1892591.0,0.07605099999999965
12,32,6,minimize-largest-sum,False,False,True,6699673.0,0.007632900000000831
12,32,6,minimize-largest-sum,False,True,False,2674327.0,0.0068022000000000915
12,32,6,minimize-largest-sum,False,True,True,9642244.0,0.01031039999999983
12,32,6,minimize-largest-sum,True,False,False,5565701.0,0.0025914000000000215
12,32,6,minimize-largest-sum,True,False,True,1161833.0,0.0032434999999999548
12,32,6,minimize-largest-sum,True,True,False,4091512.0,0.01077629999999985
12,32,6,minimize-largest-sum,True,True,True,2984037.0,0.004721499999999601
12,32,7,minimize-largest-sum,False,False,False,1751224.0,0.06554389999999977
12,32,7,minimize-largest-sum,False,False,True,508929.0,0.013073699999999633
12,32,7,minimize-largest-sum,False,True,False,3719331.0,0.012901300000000226
12,32,7,minimize-largest-sum,False,True,True,167142.0,0.00998750000000026
12,32,7,minimize-largest-sum,True,False,False,46135108.0,0.0036295000000006183
